year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
13,9,small,26376.184305237028,2957.3971678816492,37773.164892783614,4235.2695743661225,-11396.980587546586,-1277.8724064844732
13,15,large,26376.184305237028,2957.3971678816492,37773.164892783614,4235.2695743661225,-11396.980587546586,-1277.8724064844732
13,15,small,26376.184305237028,2957.3971678816492,37773.164892783614,4235.2695743661225,-11396.980587546586,-1277.8724064844732
14,1,large,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,1,small,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,3,large,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,3,small,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,9,large,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,9,small,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,15,large,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
14,15,small,23970.76847808498,2687.692881906334,36443.45457197215,4086.1774429432235,-12472.686093887169,-1398.4845610368893
15,1,large,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,1,small,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,3,large,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,3,small,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,9,large,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,9,small,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,15,large,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
15,15,small,21861.54911381879,2451.1992593968976,35305.792213538545,3958.6184526851375,-13444.243099719755,-1507.41919328824
16,1,large,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,1,small,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,3,large,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,3,small,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,9,large,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,9,small,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,15,large,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
16,15,small,19989.28459222921,2241.2739066772856,34325.89289448372,3848.7484488420637,-14336.608302254506,-1607.474542164778
17,1,large,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,1,small,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,3,large,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,3,small,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,9,large,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,9,small,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,15,large,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
17,15,small,18316.50091453553,2053.715097804854,33477.02234623217,3753.5698844885032,-15160.521431696638,-1699.8547866836493
18,1,large,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,1,small,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,3,large,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,3,small,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,9,large,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,9,small,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,15,large,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
18,15,small,16817.64730440262,1885.6579834634074,32737.97186847345,3670.7047602327825,-15920.32456407083,-1785.0467767693751
19,1,large,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,1,small,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,3,large,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,3,small,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,9,large,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,9,small,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,15,large,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
19,15,small,15472.422436886956,1734.8263026063357,32091.697850545985,3598.2420822284153,-16619.27541365903,-1863.4157796220795
20,1,large,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,1,small,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,3,large,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,3,small,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,9,large,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,9,small,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,15,large,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
20,15,small,14262.655438715785,1599.1826684557452,31524.357692355832,3534.629765994941,-17261.702253640047,-1935.4470975391957
21,1,large,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,1,small,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,3,large,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,3,small,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,9,large,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,9,small,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,15,large,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
21,15,small,13171.584133237757,1476.847642606802,31024.601800053166,3478.5952523054593,-17853.01766681541,-2001.7476096986572
22,1,large,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,1,small,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,3,large,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,3,small,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,9,large,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,9,small,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,15,large,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
22,15,small,12184.14155963421,1366.1318606412858,30583.043068304025,3429.086023539982,-18398.901508669813,-2062.9541628986963
23,1,large,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,1,small,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,3,large,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,3,small,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,9,large,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,9,small,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,15,large,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
23,15,small,11287.304516701557,1265.575112169758,30191.849906090218,3385.223972204675,-18904.54538938866,-2119.648860034917
