year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
25,9,large,29535.27981293193,3311.606859450553,29535.27981293193,3311.606859450553,1,1
25,9,small,29535.27981293193,3311.606859450553,29535.27981293193,3311.606859450553,1,1
25,15,large,29535.27981293193,3311.606859450553,29535.27981293193,3311.606859450553,1,1
25,15,small,29535.27981293193,3311.606859450553,29535.27981293193,3311.606859450553,1,1
26,1,large,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,1,small,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,3,large,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,3,small,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,9,large,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,9,small,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,15,large,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
26,15,small,29259.615490634715,3280.6983369511117,29259.615490634715,3280.6983369511117,1,1
27,1,large,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,1,small,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,3,large,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,3,small,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,9,large,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,9,small,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,15,large,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
27,15,small,29013.40733976431,3253.092551380795,29013.40733976431,3253.092551380795,1,1
28,1,large,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
28,1,small,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
28,3,large,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
28,3,small,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
